City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
455,Nanakuli,US,21.3906,-158.1547,80.55,57,1,12.66,clear sky
456,Tual,ID,-5.6667,132.75,82.56,77,99,25.3,overcast clouds
457,Torbay,CA,47.6666,-52.7314,29.26,87,40,5.75,scattered clouds
458,Husavik,IS,66.0449,-17.3389,15.71,87,52,8.97,broken clouds
459,Tashla,RU,51.7716,52.7427,10.18,94,100,20.56,light snow
460,Chara,RU,56.9064,118.2631,-27.09,95,100,0.96,overcast clouds
461,Outjo,NA,-20.1167,16.15,65.05,35,0,6.44,clear sky
462,Verkhnetulomskiy,RU,68.6073,31.7962,12.33,100,89,2.68,overcast clouds
463,Mount Isa,AU,-20.7333,139.5,96.57,26,0,12.66,clear sky
464,Boguchany,RU,58.3814,97.4531,-32.37,100,24,3.31,few clouds
465,Nador,MA,35.174,-2.9287,57.45,88,0,5.75,clear sky
466,Sao Joao Da Barra,BR,-21.6403,-41.0511,76.3,94,92,10.07,overcast clouds
467,Kayerkan,RU,69.3497,87.7602,6.53,92,100,20.83,light snow
468,Burila Mare,RO,44.4528,22.5736,27.09,70,0,2.3,clear sky
469,Santa Maria Da Vitoria,BR,-13.3947,-44.1886,70.12,98,48,3.09,scattered clouds
470,Belyy Yar,RU,53.6039,91.3903,4.89,82,90,0.0,fog
471,Puri,IN,19.8,85.85,52.32,48,0,7.81,clear sky
472,Emerald,AU,-23.5333,148.1667,89.35,45,0,9.22,clear sky
473,Boa Vista,BR,2.8197,-60.6733,80.58,74,90,14.97,thunderstorm
474,Moron,AR,-34.6534,-58.6198,78.03,53,57,5.44,broken clouds
475,Tezu,IN,27.9167,96.1667,55.24,64,36,3.51,scattered clouds
476,Poum,NC,-20.2333,164.0167,81.36,75,14,10.07,few clouds
477,Fort Nelson,CA,58.8053,-122.7002,4.59,85,90,0.0,light snow
478,Chicama,PE,-7.8447,-79.1469,63.14,83,26,4.79,scattered clouds
479,Lasa,IT,46.6166,10.7002,25.68,38,14,2.93,few clouds
480,Valdivia,CL,-39.8142,-73.2459,58.32,88,9,1.59,clear sky
481,Sur,OM,22.5667,59.5289,71.67,49,12,1.63,few clouds
482,Pisco,PE,-13.7,-76.2167,68.05,83,20,16.11,few clouds
483,Jian,CN,27.1172,114.9793,53.91,73,62,0.47,broken clouds
484,Oranmore,IE,53.2683,-8.92,53.56,92,100,15.52,light rain
485,Leshukonskoye,RU,64.8989,45.7622,1.04,97,100,5.61,overcast clouds
486,Kampong Chhnang,KH,12.1667,104.55,73.67,90,100,4.68,overcast clouds
487,Udachnyy,RU,66.4167,112.4,-28.48,100,74,3.65,broken clouds
488,Bemidji,US,47.4736,-94.8803,17.69,82,1,4.61,clear sky
489,High Level,CA,58.5169,-117.136,1.51,85,90,3.44,overcast clouds
490,Erenhot,CN,43.6475,111.9767,12.38,60,100,11.59,overcast clouds
491,La Plata,AR,-34.9215,-57.9545,78.01,60,44,7.65,scattered clouds
492,Homa Bay,KE,-0.5273,34.4571,66.52,81,27,2.75,scattered clouds
493,Huarmey,PE,-10.0681,-78.1522,69.58,83,68,6.15,broken clouds
494,Comodoro Rivadavia,AR,-45.8667,-67.5,62.46,63,0,16.11,clear sky
495,Lakatoro,VU,-16.0999,167.4164,86.04,66,8,5.79,clear sky
496,Jiamusi,CN,46.8333,130.35,-14.28,92,6,1.86,clear sky
497,Vanimo,PG,-2.6741,141.3028,76.66,93,100,10.0,overcast clouds
498,Sakakah,SA,29.9697,40.2064,44.17,53,0,3.76,clear sky
499,Zabol,AF,32.25,67.25,42.48,45,26,8.79,scattered clouds
500,Mabaruma,GY,8.2,-59.7833,74.16,99,100,4.7,overcast clouds
501,Roald,NO,62.5833,6.1333,36.34,87,90,5.75,overcast clouds
502,Tayginka,RU,55.6244,60.5076,0.73,97,14,2.91,few clouds
503,Pochutla,MX,15.7432,-96.4661,78.82,84,41,1.66,scattered clouds
504,Nemuro,JP,43.3236,145.575,21.63,72,98,8.93,overcast clouds
505,Krasnoborsk,RU,61.5598,45.934,-10.01,96,100,3.69,overcast clouds
506,Eura,FI,61.1333,22.1333,29.98,93,100,12.75,light snow
507,Qui Nhon,VN,13.7667,109.2333,72.37,86,100,5.91,overcast clouds
508,Rawlins,US,41.7911,-107.2387,39.42,37,1,19.57,clear sky
509,Ascension,US,30.2169,-90.9001,54.0,74,1,0.0,clear sky
510,Guarapari,BR,-20.6667,-40.4975,78.89,95,85,6.64,overcast clouds
511,Faya,SA,18.3851,42.4509,52.32,71,0,3.53,clear sky
512,Kjollefjord,NO,70.9457,27.3465,17.51,70,100,13.98,snow
513,Yulara,AU,-25.2406,130.9889,87.64,29,75,6.91,broken clouds
514,Antsohihy,MG,-14.8796,47.9875,77.0,92,94,1.59,moderate rain
515,Gallup,US,35.5281,-108.7426,48.96,40,1,5.75,clear sky
516,Hailar,CN,49.2,119.7,-25.4,95,12,5.06,few clouds
517,Sungaipenuh,ID,-2.0833,101.3833,65.64,98,100,1.21,light rain
518,Sao Filipe,CV,14.8961,-24.4956,74.71,72,0,8.7,clear sky
519,Upington,ZA,-28.4478,21.2561,62.98,82,0,6.91,clear sky
520,Armidale,AU,-30.5167,151.65,67.8,73,87,7.11,light rain
521,Okhotsk,RU,59.3833,143.3,4.19,74,100,17.09,overcast clouds
522,Ocala,US,29.1872,-82.1401,55.92,78,1,3.44,clear sky
523,Dolgorukovo,RU,52.3195,38.3453,4.6,85,100,11.03,overcast clouds
524,Mantua,IT,45.1667,10.7833,41.74,80,95,4.23,overcast clouds
525,Bismarck,US,46.8083,-100.7837,26.82,80,90,5.01,overcast clouds
526,Leiyang,CN,26.4024,112.8591,55.92,68,25,2.68,scattered clouds
527,Coari,BR,-4.085,-63.1414,75.6,97,100,1.74,overcast clouds
528,Harper,LR,4.375,-7.7169,80.31,80,56,6.69,broken clouds
529,Hay River,CA,60.8156,-115.7999,-7.62,84,90,3.44,overcast clouds
530,Sekoma,BW,-24.4,23.8833,66.72,77,75,2.48,moderate rain
531,Puerto Madryn,AR,-42.7692,-65.0385,68.05,55,0,15.32,clear sky
532,Wenatchee,US,47.4235,-120.3103,36.21,83,90,0.0,overcast clouds
533,Kalmunai,LK,7.4167,81.8167,74.23,79,87,6.26,overcast clouds
534,Phan Thiet,VN,10.9333,108.1,76.39,80,18,6.33,few clouds
535,Nemchinovka,RU,55.7228,37.3664,0.99,86,100,6.71,light snow
536,Conde,BR,-7.2597,-34.9075,80.06,83,40,5.75,scattered clouds
537,Srednekolymsk,RU,67.45,153.6833,-24.0,99,100,7.4,overcast clouds
538,Sindor,RU,62.8629,51.8905,-4.25,98,97,3.38,overcast clouds
539,Pontes E Lacerda,BR,-15.2261,-59.3353,72.18,99,100,0.54,heavy intensity rain
540,Mombasa,KE,-4.0547,39.6636,75.81,90,100,4.07,moderate rain
541,Basse-Pointe,MQ,14.8695,-61.115,79.84,32,6,19.1,clear sky
542,Linqiong,CN,30.4159,103.4609,48.02,73,51,1.72,broken clouds
543,Vredendal,ZA,-31.6683,18.5012,65.35,85,83,5.93,broken clouds
544,Lethem,GY,3.3803,-59.7968,78.64,81,100,12.97,moderate rain
545,Verkhoyansk,RU,67.5447,133.385,-36.02,99,98,1.7,overcast clouds
546,Wenling,CN,28.3669,121.36,52.7,70,100,7.23,overcast clouds
547,Turiacu,BR,-1.6633,-45.3717,78.35,84,100,6.38,overcast clouds
548,Coquimbo,CL,-29.9533,-71.3436,63.07,81,26,2.48,scattered clouds
549,Sergach,RU,55.5308,45.4661,-8.59,95,100,7.54,overcast clouds
550,Bilibino,RU,68.0546,166.4372,-29.87,99,100,2.8,overcast clouds
551,Khani,GE,41.9563,42.9566,22.57,92,100,4.38,overcast clouds
552,La Ronge,CA,55.1001,-105.2842,-0.15,85,90,5.75,light snow
553,Progreso,MX,21.2833,-89.6667,69.75,62,0,7.4,clear sky
554,Grasse,FR,43.6667,6.9167,42.78,86,0,4.61,clear sky
555,Port Keats,AU,-14.25,129.55,89.31,65,100,0.65,overcast clouds
556,Dali,CN,25.7,100.1833,41.43,86,1,1.43,clear sky
557,Biltine,TD,14.5333,20.9167,68.27,17,0,10.27,clear sky
558,Zhaotong,CN,27.3167,103.7167,41.18,84,0,4.0,clear sky
559,Imbituba,BR,-28.24,-48.6703,73.29,87,4,11.7,clear sky
560,Santa Maria,BR,-29.6842,-53.8069,72.7,64,0,8.05,clear sky
561,Paamiut,GL,61.994,-49.6678,32.81,90,100,2.82,light snow
562,Adwa,ET,14.1646,38.8955,56.28,66,11,4.43,few clouds
563,San Cristobal,VE,7.7669,-72.225,75.38,94,99,2.19,overcast clouds
564,Mandalgovi,MN,45.7625,106.2708,2.55,57,5,7.96,clear sky
565,Port Hardy,CA,50.6996,-127.4199,39.2,100,75,3.44,broken clouds
566,Shiyan,CN,32.6475,110.7781,44.02,57,0,2.53,clear sky
567,Houma,US,29.5958,-90.7195,54.0,77,0,1.99,clear sky
568,Collie,AU,-33.3667,116.15,79.83,37,11,6.58,few clouds
569,Vestmannaeyjar,IS,63.4427,-20.2734,33.94,69,27,14.27,scattered clouds
570,Taksimo,RU,56.3444,114.8794,-25.69,93,99,1.5,overcast clouds
571,Jalingo,NG,8.8833,11.3667,74.53,26,3,4.85,clear sky
572,Mirnyy,RU,62.5353,113.9611,-27.06,99,93,3.6,overcast clouds
573,Barranca,PE,-10.75,-77.7667,68.88,80,99,5.66,overcast clouds
574,Bischwiller,FR,48.7659,7.8583,33.94,100,90,2.3,overcast clouds
575,Galesong,ID,-5.3166,119.3661,80.62,76,84,5.86,broken clouds
576,Asau,RO,46.4333,26.4,22.12,92,14,4.61,few clouds
577,Port Blair,IN,11.6667,92.75,75.97,80,94,7.07,overcast clouds
578,Pasighat,IN,28.0667,95.3333,54.03,55,22,3.56,few clouds
579,Grudziadz,PL,53.4841,18.7537,29.71,87,100,7.72,overcast clouds
580,Svetlogorsk,BY,52.6333,29.7333,12.06,93,7,5.93,clear sky
581,Ambanja,MG,-13.6833,48.45,77.07,91,98,2.68,light rain
582,Sergeyevka,KZ,53.88,67.4158,8.4,97,100,3.91,overcast clouds
583,Boffa,GN,10.1667,-14.0333,77.5,69,98,2.06,overcast clouds
584,Road Town,VG,18.4167,-64.6167,78.89,83,20,5.75,few clouds
585,Muisne,EC,0.6,-80.0333,74.73,86,100,7.07,overcast clouds
586,Yeniseysk,RU,58.4497,92.1703,-6.59,78,3,11.39,clear sky
587,Nedjo,ET,9.5046,35.5019,57.94,84,100,1.5,overcast clouds
588,Birin,NP,26.8865,88.0718,42.64,69,5,5.48,clear sky
589,Atyrau,KZ,47.1167,51.8833,15.82,86,75,15.66,broken clouds
590,Manama,BH,26.2154,50.5832,66.18,76,0,10.36,clear sky
591,Nizhniy Kuranakh,RU,58.8353,125.4869,-42.52,98,98,3.0,overcast clouds
592,Rock Hill,US,34.9249,-81.0251,49.95,47,1,6.91,clear sky
593,Haian,CN,32.5436,120.45,48.81,68,0,7.34,clear sky
594,Cotonou,BJ,6.3654,2.4183,80.49,56,91,3.4,overcast clouds
595,Santa Maria Del Oro,MX,25.9333,-105.3667,60.28,18,92,3.89,overcast clouds
596,Juneau,US,58.3019,-134.4197,17.83,90,20,0.0,fog
597,Kruisfontein,ZA,-34.0033,24.7314,61.88,92,97,5.61,light rain
598,Aukra,NO,62.7925,6.919,35.58,93,40,9.22,scattered clouds
599,Tura,IN,25.5198,90.2201,54.37,82,1,2.59,clear sky
600,Domoni,KM,-12.2569,44.5319,79.52,84,75,2.24,broken clouds
601,Vilhena,BR,-12.7406,-60.1458,69.98,99,100,2.39,overcast clouds
602,Christchurch,NZ,-43.5333,172.6333,66.47,62,40,5.99,scattered clouds
603,Sabang,ID,5.8933,95.3214,80.06,68,100,6.26,overcast clouds
604,Puerto Baquerizo Moreno,EC,-0.9,-89.6,69.82,89,93,7.4,overcast clouds
605,Mikumi,TZ,-7.4041,36.9831,71.69,91,100,4.56,overcast clouds
606,General Roca,AR,-39.0333,-67.5833,84.6,15,0,10.8,clear sky
607,Cascais,PT,38.6979,-9.4215,61.16,80,100,13.0,overcast clouds
608,Cabedelo,BR,-6.9811,-34.8339,81.27,80,79,10.6,broken clouds
609,Ixtapa,MX,20.7,-105.2,69.49,73,1,1.48,clear sky
610,Kozova,UA,49.4354,25.1509,15.51,98,83,4.61,broken clouds
611,Xuanzhou,CN,30.9525,118.7553,49.51,57,0,7.58,clear sky
612,Koplik,AL,42.2136,19.4364,29.8,59,1,2.98,clear sky
613,Sovetskiy,RU,61.3614,63.5842,-0.9,93,100,5.68,overcast clouds
614,Churapcha,RU,62.0025,132.4325,-52.91,100,73,4.43,broken clouds
615,Taian,CN,36.1853,117.12,40.19,68,5,2.98,clear sky
616,Ratnapura,LK,6.6828,80.3992,72.73,94,97,2.28,overcast clouds
617,College,US,64.8569,-147.8028,-1.34,78,90,4.61,overcast clouds
618,Filimonovo,RU,56.2011,95.4611,-15.56,93,14,5.59,few clouds
619,Kushiro,JP,42.975,144.3747,29.35,69,40,5.75,scattered clouds
620,Brzesko,PL,49.9691,20.6061,21.38,90,86,4.21,overcast clouds
621,Bangassou,CF,4.7413,22.8184,70.02,51,84,2.8,broken clouds
622,Liverpool,GB,53.4106,-2.9779,43.77,96,75,3.0,broken clouds
623,Ust-Omchug,RU,61.15,149.6333,-24.65,96,82,7.0,broken clouds
624,Oktyabrskiy,RU,54.4815,53.471,1.51,97,100,5.97,overcast clouds
625,Hermiston,US,45.8404,-119.2895,50.02,86,90,4.61,mist
626,Xique-Xique,BR,-10.8218,-42.7263,77.58,71,34,3.69,scattered clouds
627,Northam,GB,51.0333,-4.2167,51.01,91,100,14.2,overcast clouds
628,Bonavista,CA,48.6499,-53.1147,30.11,70,100,5.35,overcast clouds
629,Chiredzi,ZW,-21.05,31.6667,70.16,93,100,5.5,overcast clouds
630,Chokwe,MZ,-24.5333,32.9833,76.78,79,100,8.79,overcast clouds
631,Abha,SA,18.2164,42.5053,52.05,94,0,0.0,clear sky
632,Vasilyevo,RU,55.836,48.6582,-10.34,97,98,5.23,overcast clouds
633,Mount Gambier,AU,-37.8333,140.7667,66.11,52,40,11.5,scattered clouds
634,Port Hedland,AU,-20.3167,118.5667,89.65,70,0,10.36,clear sky
635,Nipawin,CA,53.3668,-104.0009,1.44,92,75,12.66,light snow
636,Gondar,ET,12.6,37.4667,57.56,61,9,4.45,clear sky
637,Alibag,IN,18.6411,72.8792,71.67,69,1,5.93,clear sky
638,Karatau,KZ,43.1667,70.4667,41.63,81,100,5.32,overcast clouds
639,Kamsack,CA,51.5667,-101.9009,12.65,95,100,5.59,overcast clouds
640,Boyabat,TR,41.4689,34.7667,27.68,83,100,3.4,overcast clouds
641,North Platte,US,41.1239,-100.7654,51.39,23,1,1.99,clear sky
642,Newport,GB,51.5877,-2.9984,47.19,91,100,4.61,overcast clouds
643,Sioux Lookout,CA,50.1001,-91.917,3.58,84,40,0.0,scattered clouds
644,Sao Gotardo,BR,-19.3111,-46.0489,71.62,75,86,2.59,overcast clouds
645,Kuryk,KZ,43.2,51.65,29.25,57,100,15.73,overcast clouds
646,Mackenzie,CA,55.2999,-123.1698,7.02,85,1,6.91,clear sky
647,Tilichiki,RU,60.4667,166.1,-0.83,94,100,8.1,overcast clouds
648,Grand-Santi,GF,4.25,-54.3833,72.32,100,100,2.19,overcast clouds
649,Naze,JP,28.3667,129.4833,65.32,69,100,15.35,overcast clouds
650,Oussouye,SN,12.485,-16.5469,75.29,24,92,8.05,overcast clouds
651,Te Anau,NZ,-45.4167,167.7167,61.05,44,53,7.0,broken clouds
652,Sambava,MG,-14.2667,50.1667,77.04,91,99,4.72,overcast clouds
653,Hoa Binh,VN,20.8133,105.3383,60.69,78,0,0.25,clear sky
654,Vannes,FR,47.8333,-2.5,34.41,96,7,6.29,clear sky
655,Pokrovsk,UA,48.282,37.1758,7.45,94,26,6.62,scattered clouds
656,Rengo,CL,-34.4167,-70.8667,68.47,48,4,0.85,clear sky
657,Weinan,CN,34.5036,109.5089,33.49,46,100,0.65,overcast clouds
658,Itacarambi,BR,-15.1022,-44.0919,70.72,97,36,3.22,very heavy rain
659,Phalodi,IN,27.1333,72.3667,62.65,70,36,8.43,scattered clouds
660,Villa Carlos Paz,AR,-31.4241,-64.4978,77.4,43,7,1.99,clear sky
661,Sandakan,MY,5.8402,118.1179,76.68,94,40,1.01,thunderstorm
662,Banda Aceh,ID,5.5577,95.3222,77.25,81,100,5.14,overcast clouds
663,Maniwaki,CA,46.3834,-75.966,18.14,73,100,12.66,overcast clouds
664,Saint-Francois,FR,46.4154,3.9054,30.67,97,90,3.44,fog
665,Opuwo,NA,-18.0607,13.84,67.15,36,0,7.83,clear sky
666,Benoy,TD,8.9833,16.3199,73.76,28,45,5.95,scattered clouds
667,Seoni,IN,22.0833,79.5333,54.09,38,0,2.82,clear sky
668,Peabiru,BR,-23.9128,-52.3431,86.22,53,70,8.28,broken clouds
669,Fulton,US,33.7668,-84.4499,46.72,49,1,1.01,clear sky
670,Kijang,KR,35.2442,129.2139,35.33,30,0,2.91,clear sky
671,Pandan,PH,14.0453,124.1694,79.48,81,100,8.66,overcast clouds
672,Tyssedal,NO,60.1165,6.562,38.88,92,100,4.59,overcast clouds
673,Thaton,MM,16.9206,97.3714,69.28,85,57,2.17,broken clouds
674,Baoding,CN,38.8511,115.4903,31.1,87,100,4.99,overcast clouds
675,Beloha,MG,-25.1667,45.05,68.77,91,98,3.33,overcast clouds
676,Alihe,CN,50.5667,123.7167,-12.87,63,98,7.81,overcast clouds
677,Atar,MR,20.5169,-13.0499,68.59,26,0,6.53,clear sky
678,Selma,US,36.5708,-119.6121,53.19,94,100,4.34,moderate rain
679,Vila Velha,BR,-20.3297,-40.2925,78.94,92,75,5.99,broken clouds
680,Lazi,UA,48.0667,24.2333,8.64,97,28,1.7,scattered clouds
681,Worland,US,44.0169,-107.9554,43.95,38,0,16.49,clear sky
682,Kedrovyy,RU,56.1667,91.8167,-21.59,92,13,9.57,few clouds
683,Tarata,BO,-17.6167,-66.0167,60.22,91,100,4.07,overcast clouds
684,Riyadh,SA,24.6877,46.7219,53.74,26,76,4.16,broken clouds
